entropy,eplenmean,eprewmean,fps,kl,misc/epoch,misc/time_elapsed,misc/total_timesteps
1.418938398361206,999.0,-103.28334229578519,560,0.002474060980603099,0,3.6618478000000003,2048
1.3718165159225464,999.0,-103.10710115448084,617,0.0024788810405880213,1,6.9856134,4096
1.3257921934127808,999.0,-98.97070638900992,609,0.0024817169178277254,2,10.3472102,6144
1.282943844795227,999.0,-94.41405426119499,600,0.002483772113919258,3,13.758469,8192
1.2369194030761719,999.0,-90.17490585975713,598,0.0024619274772703648,4,17.1822028,10240
1.1883124113082886,999.0,-86.80393707813168,630,0.0024927561171352863,5,20.4340756,12288
1.1437920331954956,999.0,-83.00123124999983,611,0.0024365955032408237,6,23.7846727,14336
1.0978022813796997,999.0,-79.00505006521229,602,0.0024751469027251005,7,27.1828007,16384
1.050705909729004,999.0,-75.63921664332423,598,0.0024725343100726604,8,30.605221799999995,18432
1.0036762952804565,999.0,-72.50260571977394,610,0.002465517958626151,9,33.959229,20480
0.955856204032898,999.0,-69.70781385544919,604,0.0024590909015387297,10,37.3495803,22528
0.9071159958839417,999.0,-67.0946670461612,610,0.00251033715903759,11,40.707418499999996,24576
0.8646868467330933,999.0,-64.71670244706097,594,0.0024582473561167717,12,44.1555701,26624
0.8160486221313477,999.0,-62.24282975840699,615,0.002459846204146743,13,47.4840243,28672
0.7701072692871094,999.0,-60.01898182392459,605,0.009952915832400322,14,50.868571599999996,30720
0.6803751587867737,999.0,-57.87356969307148,612,0.0024145273491740227,15,54.2138393,32768
0.6361598372459412,999.0,-55.73815852986079,610,0.0024475043173879385,16,57.5682921,34816
0.5878447890281677,999.0,-53.77692700822183,619,0.0024514058604836464,17,60.8769657,36864
0.541874349117279,999.0,-51.93794392098979,605,0.002514009829610586,18,64.2596679,38912
0.5004301071166992,999.0,-49.35502615511062,617,0.0024574571289122105,19,67.5750371,40960
0.45301342010498047,999.0,-47.75268764701041,636,0.002424223581328988,20,70.7921408,43008
0.40677496790885925,999.0,-46.18391523497887,616,0.002454714849591255,21,74.1148272,45056
0.3604576289653778,999.0,-44.71163628515066,650,0.009886826388537884,22,77.2636347,47104
0.2758817970752716,999.0,-43.33899813883428,643,0.00243483972735703,23,80.4481369,49152
0.2293233573436737,999.0,-41.99771664683277,643,0.002451095962896943,24,83.63238439999999,51200
0.18181109428405762,999.0,-40.73592433056654,614,0.002473691012710333,25,86.96455,53248
0.13556337356567383,999.0,-39.52627248488788,615,0.002417645649984479,26,90.2945679,55296
0.09263205528259277,999.0,-38.38375643354837,657,0.0025089753326028585,27,93.4112205,57344
0.0664987564086914,999.0,-37.315344070304526,629,0.0024393133353441954,28,96.6647301,59392
0.020466923713684082,999.0,-36.29856226662153,606,0.0024524854961782694,29,100.0429758,61440
-0.024053573608398438,999.0,-35.32895481635168,586,0.002399825258180499,30,103.5380157,63488
-0.061568498611450195,999.0,-34.396068758495844,618,0.002546080853790045,31,106.8516688,65536
-0.09785401821136475,999.0,-33.512540359756585,589,0.009643360041081905,32,110.3291251,67584
-0.17211556434631348,999.0,-32.66255573008772,609,0.0024657081812620163,33,113.6902054,69632
-0.2203005701303482,999.0,-31.852912840699094,573,0.0024340597447007895,34,117.2626598,71680
-0.26486635208129883,999.0,-31.07637136201505,617,0.0024672739673405886,35,120.5800138,73728
-0.30318209528923035,999.0,-30.33417965324724,664,0.0024567078799009323,36,123.6616311,75776
-0.35063406825065613,999.0,-29.62784836479298,606,0.0024213665165007114,37,127.0383378,77824
-0.3949558436870575,999.0,-28.9503000727177,623,0.0024574489798396826,38,130.3229962,79872
-0.4436970055103302,999.0,-27.98103830496179,612,0.002425514394417405,39,133.6699748,81920
-0.48819154500961304,999.0,-27.369266564294783,604,0.009934727102518082,40,137.0600497,83968
-0.5491271615028381,999.0,-26.778033242308677,641,0.0025080565828830004,41,140.2522602,86016
-0.5924544930458069,999.0,-26.208235996234656,615,0.002448352752253413,42,143.580003,88064
-0.6342524886131287,999.0,-25.662083406105427,631,0.0024739657528698444,43,146.8244431,90112
-0.6816015839576721,999.0,-25.136520433756484,645,0.009908400475978851,44,149.99618999999998,92160
-0.7609530091285706,999.0,-24.628782420042644,599,0.009040841832756996,45,153.4116543,94208
-0.8029011487960815,999.0,-24.140063933995503,641,0.002489794511348009,46,156.60474299999998,96256
-0.8377045392990112,999.0,-23.670664282023548,645,0.002447160892188549,47,159.77679559999999,98304
-0.8797818422317505,999.0,-23.217294699643418,600,0.0024482763838022947,48,163.1904255,100352
